gene_short_name	L_FPKM	R_FPKM	F_FPKM	S_FPKM
AT1G09480	1.3955	3.42891	0.443212	0.790388
AT1G09490	21.4435	8.55289	24.9027	18.5804
AT1G09500	1.59462	0.0581892	8.46083	7.45518
AT1G09510	0.0049881	0	0.619373	12.5775
AT1G09530	11.6876	1.96985	7.94542	3.28594
AT1G09540	0.144505	8.32389	0.640179	33.5355
AT1G09560	37.7558	744.642	63.4728	82.7301
AT1G09580	6.1771	13.8008	19.051	14.4658
AT1G09590	115.866	258.018	236.397	181.065
AT1G09600	1.03426	2.15783	5.70949	1.72424
AT1G09610	0.869538	1.41757	5.0564	24.0797
AT1G09640	109.345	229.06	137.848	122.161
AT1G09645	18.622	32.8495	20.7287	28.9165
AT1G09650	0.420466	0.312364	1.96412	0.957434
AT1G09665	0	0	0.0423832	0
AT1G09710	4.12251	3.69453	5.29907	4.53488
AT1G09740	12.4075	109.754	1.32871	0.901151
AT1G09750	168.259	8.84988	53.2616	45.0453
AT1G09770	45.4686	68.7792	46.9485	37.1354
AT1G09795	52.5223	16.6211	44.2117	53.1166
AT1G09812	2.18988	1.32425	5.04675	0.750876
AT1G09815	16.724	20.6868	22.4735	15.869
AT1G09850	9.6307	19.8434	17.5114	12.992
AT1G09870	14.9659	24.5795	27.6387	24.0176
AT1G09900	13.2477	4.70742	13.9305	8.57527
AT1G09960	2.8022	11.7583	9.20257	10.6444
AT1G09970	27.8339	161.936	14.5055	11.1618
AT1G10010	0.00459167	0.00457267	0.775844	4.62225
AT1G10030	17.0743	52.0567	28.1174	25.4185
AT1G10050	3.00756	13.6721	2.34731	2.28261
AT1G10060	17.0413	0.635746	44.7676	6.3347
AT1G10070	6.25479	15.5545	10.8163	9.69099
AT1G10110	0.364393	0.606131	0.869421	0.387706
AT1G10130	15.4387	29.3772	20.7374	19.9334
AT1G10150	24.0912	17.2322	20.2843	18.2079
AT1G10160	2.88316	5.03939	3.1528	2.6
AT1G10210	7.49255	16.8933	4.74813	6.23786
AT1G10220	0.28467	1.34664	0.820874	0.147447
AT1G10230	8.70408	6.06931	22.5948	15.0137
AT1G10270	3.09003	6.94003	5.91295	4.45623
AT1G10290	23.7716	40.7822	31.9236	25.0181
AT1G10300	0.0607251	2.57281	1.61748	0.760339
AT1G10330	0.956797	1.69632	1.8839	1.46535
AT1G10380	5.80277	28.9479	7.82886	7.26509
AT1G10385	0.00915893	0.154441	2.67108	0.198732
AT1G10419	0	0	0	0
AT1G10450	8.92354	16.1963	13.0753	9.42876
AT1G10455	0	0.130127	0.826399	0.0546807
AT1G10480	0.0707732	4.18363	0.0132434	0.0889213
AT1G10490	8.62028	16.1061	12.6852	6.01805
AT1G10510	26.9837	11.9551	19.9973	16.0916
AT1G10520	1.3354	2.28228	2.04035	0.867296
AT1G10522	25.3344	4.65323	22.5433	14.678
AT1G10538	0	0	0.0460071	0.363798
AT1G10560	0.832494	3.28181	1.26152	1.46642
AT1G10570	12.1494	13.3492	15.8431	15.6105
AT1G10588	0	0	0.210728	0.0640126
AT1G10600,AT1G10610	31.4345	20.3231	26.2449	22.1841
AT1G10652	0	0	0	0
AT1G10657	13.55	0.116484	40.7267	27.5439
AT1G10660	30.1082	29.2263	34.3632	21.0811
AT1G10670	110.423	127.91	213.132	258.854
AT1G10700	17.8496	23.7707	12.8593	9.66302
AT1G10705	0	0	0.198135	0.163625
AT1G10710	0.217778	0.320623	0.796391	7.5527
AT1G10717	0	0	0.178872	48.3346
AT1G10720	12.8747	25.6172	15.4743	16.4907
AT1G10730	4.22233	9.05964	8.00591	8.9288
AT1G10745	0	0	2.24602	50.1597
AT1G10747	0	0	1.42618	0
AT1G10790	0.319661	1.00001	0.491689	2.43446
AT1G10810	0.263789	5.00251	0.365935	0.377196
AT1G10850	11.1004	10.3949	24.6478	12.5867
AT1G10890	31.0434	40.1861	29.5477	26.1469
AT1G10910	26.7658	9.55015	20.1881	15.4191
AT1G10950	72.6659	118.915	95.0768	102.72
AT1G10960	118.849	5.90915	141.198	192.718
AT1G11010	0	0	0	0
AT1G11020	12.7168	20.4506	19.8518	17.8329
AT1G11050	6.66088	18.3115	5.16733	4.84394
AT1G11060	9.01367	14.698	11.3881	10.463
AT1G11090	7.07778	9.04484	10.0359	15.7464
AT1G11110	0.0168536	0	0.540642	0.00416193
AT1G11120	5.77807	7.48413	26.3167	4.57039
AT1G11130	8.60496	14.6778	18.6137	6.24879
AT1G11150	1.63706	1.13242	1.61078	2.00506
AT1G11160	0.716598	3.65149	1.99457	0.89873
AT1G11170	1.56898	3.58738	4.22069	4.89195
AT1G11175	16.6325	20.5065	10.4425	14.5158
AT1G11180	12.4708	6.94147	8.56775	10.4212
AT1G11185	0.36868	33.4976	0.358065	2.55387
AT1G11200	13.9857	24.7416	18.2322	19.407
AT1G11250	0.0796473	0.417314	5.86597	0.307295
AT1G11260	290.042	168.611	52.234	117.55
AT1G11265	0.0874507	0.255306	0.117384	0.182263
AT1G11300	2.75451	0.987749	1.4899	0.420458
AT1G11320	2.71188	2.34906	3.30304	2.56862
AT1G11330	6.32038	9.25572	10.1289	14.0175
AT1G11380	11.3356	22.6801	10.3157	8.51707
AT1G11400	16.1473	25.7652	21.9462	10.2835
AT1G11410	12.626	2.39205	16.4245	18.0383
AT1G11430	114.111	18.8345	91.7861	77.7992
AT1G11440	8.22656	8.8308	12.9035	9.23228
AT1G11450	3.12707	30.761	3.51488	0.887682
AT1G11460	0.184437	2.83732	0.18576	0.0203307
AT1G11475	28.2236	38.0944	59.9877	44.2951
AT1G11500	0.746784	1.32433	1.15782	1.47999
AT1G11520	0	0	0.0716913	0
AT1G11530	46.115	59.5028	11.0124	21.6443
AT1G11550	0	0	0	0
AT1G11560	0.0152222	0.0805912	0.779237	0.037061
AT1G11570	2.0622	3.35308	4.44563	2.90831
AT1G11572	0	0.212918	1.84435	0.0323511
AT1G11580	8.21199	260.024	11.3368	24.106
AT1G11590	0.0241351	0.0845339	0.101645	65.3392
AT1G11593	0	0	1.5166	27.4446
AT1G11595	0	0	0.0140387	0.587427
AT1G11600	11.329	0.955536	14.7479	0.154685
AT1G11608	0	0	0.0982907	0.0157395
AT1G11620	0.00670013	0.00602871	0.702807	0.16324
AT1G11650	173.516	166.277	142.548	127.132
AT1G11655	0	2.69299	0	0
AT1G11660	15.5425	25.8615	20.3042	17.428
AT1G11680	57.8133	133.045	75.8566	67.4936
AT1G11690	0.0312649	0.134564	0.107475	0.548031
AT1G11700	4.75868	2.68966	13.7907	10.7425
AT1G11710,AT1G11720	25.8751	5.38768	14.4459	17.0272
AT1G11730	1.77099	1.07341	6.60271	2.24399
AT1G11750	93.8792	21.3584	59.3681	57.405
AT1G11765	0	0	31.8958	3.6214
AT1G11770	0.00283482	0.00831572	14.5803	1.48139
AT1G11790	16.1187	12.1617	17.0005	20.5329
AT1G11806	0	0	0	0
AT1G11810	0	0.0329114	0.0047599	1.17088
AT1G11840	132.167	386.41	465.434	604.07
AT1G11850	48.2369	0.0347889	215.794	94.4326
AT1G11860	529.175	79.0046	257.233	423.173
AT1G11870	19.4706	8.93746	13.3628	14.8201
AT1G11890	20.827	31.432	29.6515	32.7515
AT1G11905	7.49428	18.1709	16.3437	17.6322
AT1G11915	0.596604	1.2342	1.30029	1.01573
AT1G11930	43.135	36.6758	53.1988	54.2043
AT1G11970	0	0	0.0258598	0
AT1G11980	0	0	0.847489	0.0355609
AT1G12010	4.26167	49.7438	1.28582	18.4216
AT1G12013	1.1633	0.657752	0.664175	0.945523
AT1G12015	0	0	0	0
AT1G12040	0.0206704	38.7045	0	0
AT1G12050	30.3701	22.7578	45.7773	63.0292
AT1G12060	3.13064	2.494	3.75958	3.61869
AT1G12080	17.1375	69.0994	232.169	62.1788
AT1G12100	2.31949	1.11283	0.508975	0.415302
AT1G12110	17.9609	117.123	4.95264	5.64179
AT1G12130	0.0468976	0.266767	0.0826094	0.0194746
AT1G12140	12.2313	28.8657	13.3914	16.2986
AT1G12160	0.172875	22.2972	1.34681	2.59199
AT1G12180	0	0.0296117	5.45022	20.0224
AT1G12200	5.14639	23.5336	4.71497	14.7729
AT1G12210	1.38297	2.30024	1.22438	1.13379
AT1G12220	5.65133	7.95508	1.32848	1.16923
AT1G12230	79.351	78.7898	76.7416	59.5506
AT1G12240	56.2195	25.6854	107.893	86.7036
AT1G12244	8.66016	2.64393	10.0863	8.69502
AT1G12250	41.1601	2.8373	28.0094	27.1332
AT1G12270	22.4541	32.1489	28.4885	23.7762
AT1G12320	9.54506	6.59	11.9981	10.8009
AT1G12330	13.912	2.07044	30.7186	47.3334
AT1G12340	2.73172	4.48033	3.91819	2.62601
AT1G12350	16.2998	19.2649	18.8117	19.6258
AT1G12360	28.0522	53.8739	29.674	26.4167
AT1G12390	15.9333	32.4072	24.7388	18.2162
AT1G12400	7.42143	19.2032	19.5841	19.4388
AT1G12410	118.627	37.4456	76.0306	77.927
AT1G12450	9.0138	11.9883	25.8153	15.9692
AT1G12460	7.62726	2.88219	13.8021	22.333
AT1G12470	14.5234	21.1196	17.7916	16.6609
AT1G12490	0.0773578	0.024306	0.380267	0.0107479
AT1G12540	0	0.00661298	0.0407503	0
AT1G12550	2.63042	3.37931	8.0012	21.8487
AT1G12560	0.00597052	30.5287	0.0357775	0
AT1G12580	24.3909	23.965	15.5106	10.8205
AT1G12630	0.212199	0.219524	0.121327	0.0595574
AT1G12650	13.1363	24.799	21.4464	15.0199
AT1G12660	0	0	0.242571	0.450621
AT1G12663	0	0.046606	0.0235383	0.0478672
AT1G12665	0	0	0.471662	4.02375
AT1G12667	0	0	0	0
AT1G12669	0	0	0.0442712	0.206653
AT1G12670	0.0618343	0	12.0826	208.858
AT1G12672	0.0570172	0.0522469	0.672265	3.57527
AT1G12720	0	0	0	0
AT1G12730	7.31643	6.52254	6.99845	10.1403
AT1G12740	0.103442	45.3466	0.230212	0.015697
AT1G12760	29.5586	50.3266	25.1344	16.7547
AT1G12770	28.666	7.02582	16.4365	16.5116
AT1G12775	1.54422	1.70133	3.09673	2.43305
AT1G12805	0.198668	9.27237	0.217238	0.543342
AT1G12810	26.953	44.0176	43.777	39.6087
AT1G12840	93.6896	132.539	126.658	132.888
AT1G12860	61.5745	1.27847	29.0588	18.3656
AT1G12880	5.91202	6.39278	25.4255	15.9325
AT1G12890	0.0870998	0.365801	3.351	3.03805
AT1G12938	0	0	0	0
AT1G12940	0.0176875	0.0173578	0.0418822	0.121501
AT1G12950	0.119721	7.80394	1.15867	0.257949
AT1G12970	7.03293	13.0827	8.10968	7.32701
AT1G12980	0.109286	0	0.0283853	0.0498186
AT1G12990	14.8418	9.917	18.7938	16.4973
AT1G13010	0	0	0	0
AT1G13040,AT1G13050	2.55018	5.59351	4.63076	3.56844
AT1G13060	63.4948	97.6412	95.2102	88.1777
AT1G13070	0.0036141	0.0155421	2.78799	0.0144999
AT1G13080	21.6406	30.0999	15.3166	4.69451
AT1G13090	22.3244	8.43206	24.6363	28.0118
AT1G13100	9.09528	5.40153	0.259142	0.093464
AT1G13110	70.8633	33.4732	1.363	0.402863
AT1G13130	0.421135	4.55385	6.50224	9.42503
AT1G13140	0.499362	0.976697	0.604679	0.384389
AT1G13145	6.23054	7.50898	4.83368	4.72839
AT1G13160	9.39228	20.4826	16.1915	9.99098
AT1G13180	5.96871	10.985	8.86009	10.4145
AT1G13190	37.8357	38.0098	41.8514	37.5421
AT1G13220	9.70227	9.57756	11.4944	7.01907
AT1G13230	0.200343	0.0861366	2.73073	0.654359
AT1G13260	63.3401	77.3714	2.24408	3.6154
AT1G13270	37.8534	6.48415	14.2623	18.8741
AT1G13280	20.2617	45.5803	107.118	78.7985
AT1G13300	11.5353	51.7613	0.00737411	0.030701
AT1G13330	2.02192	2.7196	3.69391	3.601
AT1G13400	0.367282	0.00861509	0.313189	0.152174
AT1G13410	0.928945	2.143	1.36705	1.10424
AT1G13420	0.112667	9.58484	1.24523	1.07884
AT1G13430	0.409399	5.73393	0.296822	0.278228
AT1G13448	3.37039	1.91302	1.02879	4.68613
AT1G13460	9.05999	19.0172	10.9723	9.0907
AT1G13590	0.1381	79.8822	0.0150687	5.19292
AT1G13605	0	0	0.830465	158.233
AT1G13607	0.143644	0	0.0127436	48.2248
AT1G13608	1.81026	0.0155882	0.117785	1.30991
AT1G13609	45.7944	0.320442	0.71754	57.2152
AT1G13620	0.0303124	3.14639	0	0.0099366
AT1G13635	0.300822	6.94811	2.89863	65.9221
AT1G13660	0.023938	0	0.0133803	0.0175366
AT1G13670	4.17201	30.9622	1.72753	4.13026
AT1G13680	0.0873919	0.0376826	0.577628	5.67538
AT1G13690	17.1864	16.918	25.2811	19.6798
AT1G13720	0	0	0	0
AT1G13730	16.3356	34.2995	22.863	18.9482
AT1G13740	3.89293	3.20809	7.02306	7.09006
AT1G13770	11.2855	10.0321	15.2497	11.8009
AT1G13780	5.5698	5.27652	6.60681	5.84965
AT1G13790	2.29593	0.0548494	6.85364	5.61721
AT1G13810	3.38291	4.77313	4.63658	3.30606
AT1G13820	40.0524	3.96275	17.1931	24.7813
AT1G13840	0	0	0	0
AT1G13850	0	0	0	0
AT1G13880	13.0715	20.5101	16.046	16.8258
AT1G13890	0	0.00637015	6.62846	0.335641
AT1G13910,AT1G13920	8.40939	13.7251	12.6332	9.9683
AT1G13930	506.83	404.945	280.02	432.814
AT1G13950	6.9277	64.7054	14.5098	14.7795
AT1G13960	11.5399	27.311	6.21512	4.04648
AT1G13980,AT1G13990	37.9768	39.3605	43.409	31.7856
AT1G14000	31.0534	44.5952	32.1649	27.0641
AT1G14020	7.57136	13.6631	13.4061	8.68608
AT1G14040	2.10396	34.5719	11.3092	6.9487
AT1G14070,AT1G14110	3.31661	14.6811	4.14186	2.59244
AT1G14080	0.0612334	16.3932	0.179395	1.56569
AT1G14100	0.0529211	0	2.19412	0.0593402
AT1G14150	44.1603	0.398728	17.1452	32.0602
AT1G14180	4.72205	4.1091	10.3706	5.95053
AT1G14185	0.612265	10.7866	0.299171	0.156964
AT1G14190,AT1G14205	4.46754	4.62339	2.98493	2.19393
AT1G14230	10.942	29.3085	12.3612	15.9256
AT1G14240	0.323341	10.1194	0.374486	0.403578
AT1G14250	17.1881	0.0441591	1.55942	39.1562
AT1G14260	0.937618	1.5357	4.41214	1.31634
AT1G14280	49.9697	1.42665	48.9655	34.8913
AT1G14310	13.3892	9.12242	11.247	12.3913
AT1G14320	462.74	688.921	653.511	482.001
AT1G14340	8.72646	17.0029	7.9049	13.8213
AT1G14345	77.9245	1.37486	52.1887	75.1886
AT1G14350	11.1641	9.75845	18.4308	12.8622
AT1G14370	3.83462	16.0097	0.736504	1.00442
AT1G14390	0.656289	6.07188	0.576191	10.0968
AT1G14430	2.99609	0.223377	4.72488	8.9161
AT1G14470,AT1G14480	2.23808	15.2943	2.39547	2.1913
AT1G14500	0.013951	0.624918	0.0544312	0.00467371
AT1G14550	0.00512563	0.469866	0.0101284	0
AT1G14560	8.10111	14.2489	15.2503	10.0833
AT1G14570	33.1823	44.466	48.0989	41.5283
AT1G14580	37.0815	6.77509	6.18372	20.1126
AT1G14630	2.94266	4.52591	7.27732	1.64359
AT1G14640	2.40052	1.894	4.43236	2.53553
AT1G14642	1.69754	1.05969	2.58321	3.56697
AT1G14650	25.8789	38.4482	33.7949	26.1653
AT1G14670	58.371	142.2	97.5287	100.802
AT1G14680	1.23242	1.35711	3.15809	1.3039
AT1G14685	35.3281	41.0975	34.202	31.9495
AT1G14687	1.16377	3.34505	2.99519	3.82422
AT1G14700	23.3537	1.23527	4.34186	1.25354
AT1G14730	2.48013	33.3177	3.34161	4.04287
AT1G14755	0.0609949	0	0.94555	1.94938
AT1G14780	0.784358	10.9616	0.619528	0.488388
AT1G14800	0.0238439	0.00887757	0.119925	0.0195408
AT1G14860	1.58769	39.8775	3.16871	0.5597
AT1G14890	18.3619	11.8654	34.8336	50.9496
AT1G14920	28.6438	14.3978	22.5732	13.1972
AT1G15000	8.94139	6.77389	9.17755	6.34461
AT1G15010	15.6647	8.92137	2.42046	38.3233
AT1G15015	0.0414384	0.0157724	0.095354	0.00816961
AT1G15030	36.4583	21.5575	23.9684	19.4955
AT1G15045	0	0	0	0
AT1G15080	5.44183	5.06364	4.62618	4.38247
AT1G15110	5.24379	23.7243	10.7645	4.22477
AT1G15120	225.735	555.553	363.152	292.979
AT1G15125	29.3638	13.105	0.751927	0.615986
AT1G15150	0.223932	0.0557434	0.108523	11.5748
AT1G15160	1.1441	1.70742	1.87447	2.0202
AT1G15170	5.94473	19.0505	7.97447	6.63352
AT1G15180	42.6411	3.24463	16.8377	9.48738
AT1G15190	0.434498	2.37512	3.38226	0.529763
AT1G15215	6.09364	5.51031	9.42562	9.4994
AT1G15240	17.542	18.2262	18.0865	17.3951
AT1G15260	30.2407	0.160809	60.8538	42.729
AT1G15280	31.3665	36.2928	31.9758	25.2144
AT1G15330	0.752122	1.47308	0.38505	0.255526
-	0	0.0528878	0.420436	0.0136522
AT1G15360	0.0752432	0	34.5726	0.103198
AT1G15370	28.4775	44.4583	51.3991	42.8184
AT1G15380	4.14275	142.893	22.6656	5.31473
AT1G15390	22.5786	15.4254	17.0809	13.1406
AT1G15410	11.1018	6.5922	10.1342	11.7567
AT1G15430	6.25223	9.86699	9.902	9.29462
AT1G15470	7.01812	11.8337	23.4429	13.9083
AT1G15480	5.1412	8.25629	9.32769	5.44151
AT1G15500	115.934	130.273	96.4301	56.0692
AT1G15510	4.56628	1.80862	4.83284	3.58253
AT1G15540	0	0.0496751	0.0677657	0.0350054
AT1G15570	11.3377	9.93384	18.546	5.10317
AT1G15590	0	0	0	0.0163063
AT1G15600	0	0	0.00634152	0.00632992
AT1G15610	0	0.00779644	0.0159351	0.00814195
AT1G15620	0	0.0557017	0.0321261	0.00805975
-	0.0766018	3.6523	0.126426	0.00852726
AT1G15630	0.0191918	2.29122	0	0.0063242
AT1G15640	0.060117	4.41395	0.0395257	0.0131131
AT1G15650	0	0	0	0
AT1G15660	9.38007	11.7457	15.5693	7.85511
AT1G15670	9.8286	62.8095	10.5791	4.636
AT1G15680	0	0	0.118597	0
AT1G15690	314.087	341.38	327.586	544.022
AT1G15710	10.803	12.0984	19.5396	21.9032
AT1G15720	1.80925	3.342	3.69353	2.58602
AT1G15740	79.0507	83.2369	36.1991	41.181
AT1G15760	1.06153	5.11955	6.79326	1.77844
AT1G15810	10.4553	23.9456	20.8216	15.572
AT1G15830	9.08988	0.204073	2.42938	2.42868
AT1G15840	0.219782	0.156785	0.00810006	0.0410062
AT1G15860	21.1412	35.3164	30.6401	33.4852
AT1G15870	0.910804	2.64365	2.5619	1.78565
AT1G15885	6.78186	2.41266	5.79998	3.90256
AT1G15890	1.74262	5.16266	0.128962	0.181658
AT1G15900	1.06039	2.13707	0.753853	0.445087
AT1G15910	12.645	14.3534	21.1084	14.8427
AT1G15920	14.058	23.6208	21.5381	12.9389
AT1G15930	194.34	394.257	314.106	181.259
AT1G15940	11.7759	11.0011	27.1181	15.6156
AT1G15950	52.2313	65.6812	46.6117	79.1546
AT1G15980	162.206	0.554088	55.8981	97.9781
AT1G16000	12.6316	32.3633	26.3901	19.7169
AT1G16020	9.95388	11.1733	12.0825	12.8789
AT1G16025	0.438998	1.03537	0.263498	0.351807
AT1G16040	11.7622	26.262	26.6326	24.1324
AT1G16060	2.39904	8.33264	14.1193	3.52782
AT1G16080,AT1G16090	65.6322	10.3925	65.0174	74.9685
AT1G16110	4.47464	5.79469	1.13368	0.665906
AT1G16120	0.0210606	2.48262	0.0407964	0.0337641
AT1G16130	1.32757	3.93342	0.240395	0.25946
AT1G16140	0.00628174	1.45582	0.0108309	0.00275333
AT1G16150	0.208428	3.47488	0.0153967	0.0397254
AT1G16160	0.0220532	2.94433	0.0322471	0.0189592
AT1G16180	103.91	248.234	129.303	143.578
AT1G16190	11.8375	28.3091	23.8619	21.5756
AT1G16220	3.14376	4.48824	4.5148	2.40353
AT1G16250	12.1154	11.5728	9.26352	8.56923
AT1G16270	11.39	20.2159	16.1	6.80417
AT1G16300	3.2875	20.2493	9.04418	5.54351
AT1G16310	2.21829	10.1769	8.38669	1.66266
AT1G16320	49.7247	9.0007	23.415	31.8177
AT1G16350	24.4585	42.0269	36.162	27.8868
AT1G16370	1.07273	6.08071	1.17686	1.56322
AT1G16390	7.23313	1.42029	1.11248	58.7931
AT1G16400	6.57141	19.7948	0.557988	1.13004
AT1G16410	59.2425	1.92504	1.28766	4.40043
AT1G16430	6.06525	8.3079	12.8076	9.70671
AT1G16440	0.0381187	4.07753	0.164577	0.112261
AT1G16445	5.56976	1.7851	3.54854	1.74355
AT1G16470	51.0215	76.2767	85.1539	79.5848
AT1G16489	1.8613	2.24831	2.33981	1.49078
AT1G16500	4.10877	2.55932	9.28319	14.3133
AT1G16520	7.48215	15.815	24.4375	18.2247
AT1G16540,AT1G16550	5.12878	10.7187	7.0022	7.27439
AT1G16560	24.0505	57.9231	32.8602	29.1054
AT1G16590	3.60437	3.56054	6.16243	6.4632
AT1G16600	0	0	0	0
AT1G16620	0.215899	0.144487	0.176421	0.1357
AT1G16640	1.30518	1.18663	3.03562	1.40692
AT1G16650	4.95552	6.53542	4.90415	3.68608
AT1G16660	0.00289346	0	0	0
AT1G16670	4.9891	13.6328	4.59998	5.56387
AT1G16680,AT1G16690,AT1G16700,AT1G16705	53.689	91.7681	106.726	105.325
AT1G16710	10.3149	14.9068	11.5842	9.46626
AT1G16720	164.294	12.2621	48.4985	55.8544
AT1G16740	27.4926	41.5853	44.2114	28.1586
AT1G16760	0	0	2.77392	0.126674
AT1G16770	0.0502518	0.0548733	0.187793	0.120733
AT1G16790	8.19572	4.63606	15.0592	10.166
AT1G16810	62.1857	83.5322	77.2746	59.3706
AT1G16825	5.86813	4.8581	12.7887	10.2487
AT1G16830	0.786545	2.05696	2.00315	1.29992
AT1G16860	18.6987	42.915	28.5077	44.9275
AT1G16880	291.626	44.2906	211.255	262.244
AT1G16910	0.460417	0.010687	0.345998	0.116262
AT1G16930	3.74123	17.0799	4.10464	3.58295
AT1G16940	0	0	0.174	0
AT1G16950	0	0	1.40879	1.68334
AT1G16960	17.1621	0.366756	14.0454	15.0912
AT1G16980	0.00237467	0	0.015616	2.37085
AT1G17000	0	0.00252603	0.0125052	0.307449
AT1G17010	0.00415805	0.274193	0	0.00829257
AT1G17020	1.24684	4.57147	8.3793	3.07906
AT1G17030	0.582705	1.7692	22.5748	3.15464
AT1G17040	4.63038	4.05718	6.71152	5.28266
AT1G17050	29.8942	14.3663	22.2314	16.8008
AT1G17070	4.19355	7.92494	7.5662	6.65561
AT1G17100	28.243	1.86426	57.4589	56.9917
AT1G17120	18.2259	22.5838	22.4814	19.4855
AT1G17130	19.4115	25.3693	28.3879	23.9047
AT1G17150	0	0	0.00947901	0.305681
AT1G17160	13.0501	14.5001	14.7671	12.8623
AT1G17170	13.1395	74.1321	3.60162	1.75121
AT1G17180	2.14515	76.8654	0.911272	0.0470859
AT1G17190	7.43734	56.185	25.415	17.3203
AT1G17200	83.9835	4.05	113.75	232.244
AT1G17220	142.726	10.1661	55.6285	64.771
AT1G17230	5.43725	3.99258	5.82389	4.2323
AT1G17235	0.695719	0.428874	1.71248	1.17872
AT1G17255,AT1G17260	1.2883	1.77664	4.16005	37.3244
AT1G17275	0	0.0048739	0.00312415	0.00157604
AT1G17285	0.101221	12.5361	0.162539	0.513825
AT1G17290	87.8025	117.024	85.8639	99.1179
AT1G17300	0	4.7539	1.0696	0.0101216
AT1G17330	11.5045	16.4501	11.2622	11.2445
AT1G17340	10.6397	14.7791	6.12832	5.39181
AT1G17345	0.43026	2.72075	0.117619	0
AT1G17350	9.79386	14.333	12.1974	9.64232
AT1G17360	18.9841	8.25269	18.6592	9.49368
AT1G17420	2.0505	0.668632	12.5865	21.3976
AT1G17430	2.68273	16.3391	8.44415	16.7434
AT1G17455	8.55753	20.6711	10.2171	10.9586
AT1G17460	2.57439	2.87181	4.62882	2.54025
AT1G17470	43.2691	55.7791	41.0067	34.9761
AT1G17490	15.2812	18.1787	34.2557	24.7533
AT1G17500	9.51663	33.9703	11.585	13.0641
AT1G17530	14.8648	26.9098	23.6622	20.142
AT1G17545	0	0	0	0
AT1G17550	17.5587	20.2744	29.4006	22.5233
AT1G17570	0	0	0	0
AT1G17580	14.9844	13.1807	13.4742	7.22536
AT1G17610	0.5268	0.188205	0.331858	0.223184
AT1G17615	0	0.00874027	0.0359464	0.00468093
AT1G17620	13.2427	44.6231	32.1336	114.843
AT1G17630	0.99776	1.85293	1.21566	1.18094
AT1G17660	0	0	0	0
AT1G17680	9.43232	13.9298	11.3873	8.87154
AT1G17700	5.06495	0.103477	5.6096	0.33963
AT1G17730	27.8194	38.7793	41.3622	42.8944
AT1G17745	5.66658	63.5917	66.3688	135.799
AT1G17750	0.56689	4.74736	3.34893	3.97606
AT1G17770	0	0	0.00682598	1.11078
AT1G17780	13.4253	13.3681	8.12282	7.90148
AT1G17800	0	0	0.0114407	5.53487
AT1G17810	0.0210396	1.17394	0.0103575	0.185905
AT1G17840	50.2772	4.25396	97.8148	149.672
AT1G17860	24.6837	567.993	9.11501	13.0768
AT1G17910	0	0	0.00512012	0.00771719
AT1G17950	0.15983	4.9886	2.08806	3.58999
AT1G17970	17.1035	12.0769	4.63029	5.06094
AT1G18010	15.459	3.63029	11.7124	9.06988
AT1G18020,AT1G18030	34.1472	11.7082	12.5263	11.0045
AT1G18075	2.58713	2.35674	3.59063	5.36729
AT1G18075	1.582	2.32731	2.99337	3.66969
AT1G18080	225.811	349.23	286.787	226.174
AT1G18090	4.84764	3.21219	5.59359	4.35656
AT1G18120	0	0.00488759	4.21997	0.0684908
AT1G18130	0.0140494	0	0.0549766	0.192954
AT1G18160	18.5674	31.3922	15.7624	13.3526
AT1G18170	26.2147	1.66048	16.1143	17.7906
AT1G18180	3.37577	4.99922	14.3147	14.9673
AT1G18280	0.0622411	0.62295	57.1413	0.326002
AT1G18290	0.194923	4.09007	0.378327	0.0254093
AT1G18300	38.442	29.6196	18.2388	6.22636
AT1G18320	1.2292	3.50024	3.06763	1.67152
AT1G18350	0.215653	0.151555	0.0870397	3.63824
AT1G18390	3.63326	29.8791	0.343851	0.388232
AT1G18400	2.76666	2.38159	9.0343	1.01691
AT1G18420	0.915438	4.91667	2.09526	1.20669
AT1G18430	0	0	0	0
AT1G18440	12.0765	6.48777	10.8742	12.4479
AT1G18450	28.8072	38.7207	42.9081	28.396
AT1G18460	33.2641	21.1684	23.8021	17.7656
AT1G18480	9.50166	21.1485	13.4547	8.94405
AT1G18485	6.61362	0.886999	3.47945	3.66827
AT1G18486,AT1G18490	8.86789	7.96172	11.9468	12.201
AT1G18500	53.5232	50.7982	37.4905	25.7248
AT1G18510	0	0	0.141499	0.0154683
AT1G18520	0	0	7.36318	2.09578
AT1G18530	0.0416985	0.0525747	0.779392	0.0286107
AT1G18560	2.81319	3.76476	3.47805	2.85111
AT1G18570	8.32196	36.6074	0.405185	0.459318
AT1G18580	8.02363	14.8076	11.0264	14.9956
AT1G18590	14.6104	13.2896	4.09165	1.99695
AT1G18600	10.7033	10.0996	19.1069	14.6863
AT1G18610	5.54763	4.90417	9.53586	9.35283
AT1G18620	42.3551	7.46423	19.39	22.634
AT1G18630	9.6184	19.4307	15.246	13.1196
AT1G18660	36.8752	24.0378	36.0441	30.7871
AT1G18690	3.19518	5.61661	2.72102	1.74067
AT1G18700	16.2478	19.1699	21.3916	19.124
AT1G18710	12.1311	0.0655479	1.47885	2.38992
AT1G18730	175.194	1.17372	54.3525	89.2151
AT1G18740	26.1059	23.5612	22.3562	16.3196
AT1G18750	3.89696	1.46102	6.16773	2.06849
AT1G18773	7.56244	1.80276	3.41322	2.047
